time,ADP,ATP,CO2,NADH,acetate,alanine,alpha_ketoglutarate,ethanol,glucose,glutamate,glycerol,host_nucleotides,host_proteins,lactate,mannan_polysaccharide,polysaccharide_lps,pyruvate,viral_capsid,viral_particle_with_spike,viral_rna,viral_spike_protein
3.2,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,14.753035049002506,0,0.0,0.0,0.0,0.0
3.3000000000000003,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,14.60550469851248,0,0.0,0.0,0.0,0.0
3.4000000000000004,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,14.459449651527354,0,0.0,0.0,0.0,0.0
3.5,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,14.314855155012081,0,0.0,0.0,0.0,0.0
3.6,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,14.17170660346196,0,0.0,0.0,0.0,0.0
3.7,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,14.02998953742734,0,0.0,0.0,0.0,0.0
3.8000000000000003,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13.889689642053067,0,0.0,0.0,0.0,0.0
3.9000000000000004,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13.750792745632536,0,0.0,0.0,0.0,0.0
4.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13.61328481817621,0,0.0,0.0,0.0,0.0
4.1000000000000005,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13.477151969994447,0,0.0,0.0,0.0,0.0
4.2,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13.342380450294502,0,0.0,0.0,0.0,0.0
4.3,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13.208956645791558,0,0.0,0.0,0.0,0.0
4.4,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,13.076867079333642,0,0.0,0.0,0.0,0.0
4.5,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,12.946098408540305,0,0.0,0.0,0.0,0.0
4.6000000000000005,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,12.816637424454902,0,0.0,0.0,0.0,0.0
4.7,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,12.688471050210353,0,0.0,0.0,0.0,0.0
4.800000000000001,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,12.56158633970825,0,0.0,0.0,0.0,0.0
4.9,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,12.435970476311166,0,0.0,0.0,0.0,0.0
5.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,12.311610771548054,0,0.0,0.0,0.0,0.0
